Dove;Circoscrizione;Collegio plurinominale;Lista;Candidato
CAMERA DEI DEPUTATI;SICILIA 1;SICILIA 1 - P02;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;DOMENICO SCILIPOTI ISGRO'
CAMERA DEI DEPUTATI;SICILIA 1;SICILIA 1 - P02;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;MANUELA RANERI
CAMERA DEI DEPUTATI;SICILIA 1;SICILIA 1 - P02;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;CALOGERO MARIA RUDY PALERMO
CAMERA DEI DEPUTATI;SICILIA 2;SICILIA 2 - P01;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;ILARIA CAVO
CAMERA DEI DEPUTATI;SICILIA 2;SICILIA 2 - P01;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;MARCELLO GRECO
CAMERA DEI DEPUTATI;SICILIA 2;SICILIA 2 - P01;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;ANTONELLA BIANCOFIORE
CAMERA DEI DEPUTATI;SICILIA 2;SICILIA 2 - P02;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;DAVIDE GULLOTTA
CAMERA DEI DEPUTATI;SICILIA 2;SICILIA 2 - P02;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;FRANCESCA PENNISI
CAMERA DEI DEPUTATI;SICILIA 2;SICILIA 2 - P02;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;PIETRO FILIPPO CANZONERI
CAMERA DEI DEPUTATI;SICILIA 2;SICILIA 2 - P02;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;ALESSIA MARISCHI
CAMERA DEI DEPUTATI;SICILIA 2;SICILIA 2 - P03;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;DANIELE NUNZIO LENTINI
CAMERA DEI DEPUTATI;SICILIA 2;SICILIA 2 - P03;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;ANNA MARIA AIELLO
CAMERA DEI DEPUTATI;SICILIA 2;SICILIA 2 - P03;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;GIUSEPPE FRASI
CAMERA DEI DEPUTATI;SICILIA 2;SICILIA 2 - P03;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;SERENA GUBERNALE
CAMERA DEI DEPUTATI;SARDEGNA;SARDEGNA - P01;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;STEFANO TUNIS
CAMERA DEI DEPUTATI;SARDEGNA;SARDEGNA - P01;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;RENATA MURA
CAMERA DEI DEPUTATI;SARDEGNA;SARDEGNA - P01;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;FRANCESCO QUARGNENTI
CAMERA DEI DEPUTATI;SARDEGNA;SARDEGNA - P01;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;LUCIA SCANU
CAMERA DEI DEPUTATI;TRENTINO-ALTO ADIGE/SÜDTIROL;TRENTINO-ALTO ADIGE/SÜDTIROL - P01;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;ANTONELLA BIANCOFIORE
CAMERA DEI DEPUTATI;TRENTINO-ALTO ADIGE/SÜDTIROL;TRENTINO-ALTO ADIGE/SÜDTIROL - P01;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;MAURIZIO PEREGO
CAMERA DEI DEPUTATI;TRENTINO-ALTO ADIGE/SÜDTIROL;TRENTINO-ALTO ADIGE/SÜDTIROL - P01;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;TIZIANA PICCOLO
SENATO;PIEMONTE;PIEMONTE - P01;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;CARLOTTA BOFFA
SENATO;PIEMONTE;PIEMONTE - P01;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;LUCIO SCARPINATO
SENATO;PIEMONTE;PIEMONTE - P01;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;VALERIA FURNO'
SENATO;PIEMONTE;PIEMONTE - P01;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;ROSSANO GIORELLO
SENATO;PIEMONTE;PIEMONTE - P02;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;NATALE UBALDO CACCIOLA
SENATO;PIEMONTE;PIEMONTE - P02;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;FLORIANA FACCARO
SENATO;PIEMONTE;PIEMONTE - P02;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;ALDO MARIO ROSA
SENATO;PIEMONTE;PIEMONTE - P02;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;SABRINA GAMBA
SENATO;LOMBARDIA;LOMBARDIA - P01;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;RAFFAELE CATTANEO
SENATO;LOMBARDIA;LOMBARDIA - P01;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;MAURA MAGNI
SENATO;LOMBARDIA;LOMBARDIA - P01;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;ANTONIO SAGGESE
SENATO;LOMBARDIA;LOMBARDIA - P01;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;JOSEPHINE PASCO
SENATO;LOMBARDIA;LOMBARDIA - P02;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;VITTORIO SGARBI
SENATO;LOMBARDIA;LOMBARDIA - P02;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;MICHAELA BIANCOFIORE
SENATO;LOMBARDIA;LOMBARDIA - P02;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;MARCO ROCCO DI STASIO
SENATO;LOMBARDIA;LOMBARDIA - P02;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;ANNA MARIA FRANCA MAGRO
SENATO;LOMBARDIA;LOMBARDIA - P03;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;MARIATERESA VIVALDINI
SENATO;LOMBARDIA;LOMBARDIA - P03;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;ALESSANDRO SALA
SENATO;LOMBARDIA;LOMBARDIA - P03;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;STEFANIA ROSSETTI
SENATO;LOMBARDIA;LOMBARDIA - P03;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;MARCO TOZZO
SENATO;VENETO;VENETO - P01;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;ANDREA CAUSIN
SENATO;VENETO;VENETO - P01;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;EGLE TONION
SENATO;VENETO;VENETO - P01;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;NICOLA FRAGOMENI
SENATO;VENETO;VENETO - P01;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;MICHELA TURCO
SENATO;VENETO;VENETO - P02;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;STEFANIA FOCHESATO
SENATO;VENETO;VENETO - P02;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;ANTONIO DE POLI
SENATO;VENETO;VENETO - P02;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;ORNELLA LEONARDI
SENATO;VENETO;VENETO - P02;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;MASSIMO CAVAZZANA
SENATO;FRIULI-VENEZIA GIULIA;FRIULI-VENEZIA GIULIA - P01;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;ENZO BORTOLOTTI
SENATO;FRIULI-VENEZIA GIULIA;FRIULI-VENEZIA GIULIA - P01;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;LAURA BASEGGIO
SENATO;FRIULI-VENEZIA GIULIA;FRIULI-VENEZIA GIULIA - P01;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;MIRKO BORTOLIN
SENATO;LIGURIA;LIGURIA - P01;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;MARCO SCAJOLA
SENATO;LIGURIA;LIGURIA - P01;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;MANUELA GAGLIARDI
SENATO;LIGURIA;LIGURIA - P01;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;UMBERTO CALCAGNO
SENATO;EMILIA-ROMAGNA;EMILIA-ROMAGNA - P01;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;SIMONA VIETINA
SENATO;EMILIA-ROMAGNA;EMILIA-ROMAGNA - P01;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;FRANCESCO COPPI
SENATO;EMILIA-ROMAGNA;EMILIA-ROMAGNA - P01;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;GRAZIA RUINI
SENATO;EMILIA-ROMAGNA;EMILIA-ROMAGNA - P01;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;IACOPO BURIANI
SENATO;EMILIA-ROMAGNA;EMILIA-ROMAGNA - P02;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;MARCO LOMBARDI
SENATO;EMILIA-ROMAGNA;EMILIA-ROMAGNA - P02;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;SOFIA LUCIA MARTIGNANI
SENATO;EMILIA-ROMAGNA;EMILIA-ROMAGNA - P02;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;DAVIDE ZAMAGNI
SENATO;EMILIA-ROMAGNA;EMILIA-ROMAGNA - P02;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;FEDERICA CALVI
SENATO;TOSCANA;TOSCANA - P01;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;SANDRO DINI
SENATO;TOSCANA;TOSCANA - P01;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;MARIA CRISTINA BARDONI
SENATO;TOSCANA;TOSCANA - P01;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;ENRICO MENCATTINI
SENATO;TOSCANA;TOSCANA - P01;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;CLARA TRAMA
SENATO;UMBRIA;UMBRIA - P01;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;GIANNI DIONIGI
SENATO;UMBRIA;UMBRIA - P01;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;MARGHERITA CIRILLO
SENATO;MARCHE;MARCHE - P01;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;TABLINO CAMPANELLI
SENATO;MARCHE;MARCHE - P01;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;TIZIANA RISERVATI
SENATO;MARCHE;MARCHE - P01;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;GIROLAMO MARTINO
SENATO;LAZIO;LAZIO - P01;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;SERGIO SANTORO
SENATO;LAZIO;LAZIO - P01;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;CAROLINA DI NAPOLI
SENATO;LAZIO;LAZIO - P01;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;MASSIMILIANO FASOLI
SENATO;LAZIO;LAZIO - P02;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;MARINELLA PACIFICO
SENATO;LAZIO;LAZIO - P02;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;VINCENZO RINALDI
SENATO;LAZIO;LAZIO - P02;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;SIMONA ROCCHINA MASTROIANNI
SENATO;LAZIO;LAZIO - P02;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;MASSIMILIANO FASOLI
SENATO;ABRUZZO;ABRUZZO - P01;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;ANDREA MARIA COLALONGO
SENATO;ABRUZZO;ABRUZZO - P01;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;CHIARA MANCINELLI
SENATO;ABRUZZO;ABRUZZO - P01;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;FRANCESCO SATURNI'
SENATO;MOLISE;MOLISE - P01;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;DOMENICO IZZI
SENATO;CAMPANIA;CAMPANIA - P01;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;ANTONIO DELL'AQUILA
SENATO;CAMPANIA;CAMPANIA - P01;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;MARIANNA QUARANTA
SENATO;CAMPANIA;CAMPANIA - P01;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;SALVATORE ARIONTE
SENATO;CAMPANIA;CAMPANIA - P01;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;ANNALISA IACCARINO
SENATO;CAMPANIA;CAMPANIA - P02;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;ANNALISA IACCARINO
SENATO;CAMPANIA;CAMPANIA - P02;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;GIUSEPPE LA BROCCA
SENATO;CAMPANIA;CAMPANIA - P02;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;MARIANNA QUARANTA
SENATO;CAMPANIA;CAMPANIA - P02;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;LUIGI CERRUTI
SENATO;PUGLIA;PUGLIA - P01;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;LUIGI MORGANTE
SENATO;PUGLIA;PUGLIA - P01;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;ANGELA PENNETTI
SENATO;PUGLIA;PUGLIA - P01;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;UMBERTO CANDELA
SENATO;PUGLIA;PUGLIA - P01;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;TIZIANA DE FEO
SENATO;BASILICATA;BASILICATA - P01;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;SALVATORE TITO DI MAGGIO
SENATO;BASILICATA;BASILICATA - P01;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;MARIA ANNA ROSA ASSUNTA CAMARDESE
SENATO;CALABRIA;CALABRIA - P01;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;FRANCESCO BEVILACQUA
SENATO;CALABRIA;CALABRIA - P01;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;ADELINA NESCI
SENATO;CALABRIA;CALABRIA - P01;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;ORESTE GUALTIERI
SENATO;CALABRIA;CALABRIA - P01;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;CATERINA GARZANITI
SENATO;SICILIA;SICILIA - P01;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;MARIA GIUSEPPINA CASTIGLIONE
SENATO;SICILIA;SICILIA - P01;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;SILVANO BONANNO
SENATO;SICILIA;SICILIA - P01;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;GABRIELLA CAPIZZI
SENATO;SICILIA;SICILIA - P01;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;DOMENICO INCARDONA
SENATO;SICILIA;SICILIA - P02;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;MARIO LUCIANO BRANCATO
SENATO;SICILIA;SICILIA - P02;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;ANTONIETTA POSTORIVO
SENATO;SICILIA;SICILIA - P02;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;GIANFRACO MELILLO
SENATO;SICILIA;SICILIA - P02;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;DORIANA POLITANÒ
SENATO;SARDEGNA;SARDEGNA - P01;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;SALVATORE DERIU
SENATO;SARDEGNA;SARDEGNA - P01;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;CARLA CUCCU
SENATO;SARDEGNA;SARDEGNA - P01;NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC;ANDREA FLORIS
