Dove;Circoscrizione;Collegio plurinominale;Lista;Candidato
CAMERA DEI DEPUTATI;PUGLIA;PUGLIA - P04;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;EMANUAELA PAOLA VITALI
CAMERA DEI DEPUTATI;PUGLIA;PUGLIA - P04;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;EMANUELE SCAGLIUSI
CAMERA DEI DEPUTATI;BASILICATA;BASILICATA - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;LUIGI DI MAIO
CAMERA DEI DEPUTATI;BASILICATA;BASILICATA - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;CONCETTA GIORDANO
CAMERA DEI DEPUTATI;BASILICATA;BASILICATA - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;ALESSANDRO AMITRANO
CAMERA DEI DEPUTATI;CALABRIA;CALABRIA - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;LUIGI DI MAIO
CAMERA DEI DEPUTATI;CALABRIA;CALABRIA - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;DALILA NESCI
CAMERA DEI DEPUTATI;CALABRIA;CALABRIA - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;ANTONIO LOMBARDO
CAMERA DEI DEPUTATI;CALABRIA;CALABRIA - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;CATERINA LICATINI
CAMERA DEI DEPUTATI;SICILIA 1;SICILIA 1 - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;CATERINA LICATINI
CAMERA DEI DEPUTATI;SICILIA 1;SICILIA 1 - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;ANDREA GIARRIZZO
CAMERA DEI DEPUTATI;SICILIA 1;SICILIA 1 - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;DALILA NESCI
CAMERA DEI DEPUTATI;SICILIA 1;SICILIA 1 - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;FRANCESCO D'UVA
CAMERA DEI DEPUTATI;SICILIA 1;SICILIA 1 - P02;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;LUCIA AZZOLINA
CAMERA DEI DEPUTATI;SICILIA 1;SICILIA 1 - P02;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;ANDREA GIARRIZZO
CAMERA DEI DEPUTATI;SICILIA 1;SICILIA 1 - P02;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;ROBERTA ALAIMO
CAMERA DEI DEPUTATI;SICILIA 2;SICILIA 2 - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;FRANCESCO D'UVA
CAMERA DEI DEPUTATI;SICILIA 2;SICILIA 2 - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;ROBERTA ALAIMO
CAMERA DEI DEPUTATI;SICILIA 2;SICILIA 2 - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;ANDREA GIARRIZZO
CAMERA DEI DEPUTATI;SICILIA 2;SICILIA 2 - P02;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;LUCIA AZZOLINA
CAMERA DEI DEPUTATI;SICILIA 2;SICILIA 2 - P02;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;ANDREA GIARRIZZO
CAMERA DEI DEPUTATI;SICILIA 2;SICILIA 2 - P02;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;ROBERTA ALAIMO
CAMERA DEI DEPUTATI;SICILIA 2;SICILIA 2 - P03;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;LUCIA AZZOLINA
CAMERA DEI DEPUTATI;SICILIA 2;SICILIA 2 - P03;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;FRANCESCO D'UVA
CAMERA DEI DEPUTATI;SICILIA 2;SICILIA 2 - P03;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;ROBERTA ALAIMO
CAMERA DEI DEPUTATI;SICILIA 2;SICILIA 2 - P03;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;ANDREA GIARRIZZO
CAMERA DEI DEPUTATI;SARDEGNA;SARDEGNA - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;LUIGI DI MAIO
CAMERA DEI DEPUTATI;SARDEGNA;SARDEGNA - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;ROSA MARIA ARGIOLAS
CAMERA DEI DEPUTATI;SARDEGNA;SARDEGNA - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;FRANCESCO D'UVA
CAMERA DEI DEPUTATI;SARDEGNA;SARDEGNA - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;DALILA NESCI
CAMERA DEI DEPUTATI;TRENTINO-ALTO ADIGE/SÜDTIROL;TRENTINO-ALTO ADIGE/SÜDTIROL - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;VINCENZO D'OTTAVIO
CAMERA DEI DEPUTATI;TRENTINO-ALTO ADIGE/SÜDTIROL;TRENTINO-ALTO ADIGE/SÜDTIROL - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;GIULIA ZENNI
CAMERA DEI DEPUTATI;TRENTINO-ALTO ADIGE/SÜDTIROL;TRENTINO-ALTO ADIGE/SÜDTIROL - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;MARCO RICUCCI
SENATO;PIEMONTE;PIEMONTE - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;ANDREA SALVATI
SENATO;PIEMONTE;PIEMONTE - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;SILVIA CARBONE
SENATO;PIEMONTE;PIEMONTE - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;DANIELE DEL GROSSO
SENATO;PIEMONTE;PIEMONTE - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;SIMONA BRUSCHI
SENATO;PIEMONTE;PIEMONTE - P02;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;STEFANIA RECAGNO
SENATO;PIEMONTE;PIEMONTE - P02;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;CARLO FRUMENTO
SENATO;PIEMONTE;PIEMONTE - P02;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;SILVIA CARBONE
SENATO;PIEMONTE;PIEMONTE - P02;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;FABRIZIO BIALE
SENATO;LOMBARDIA;LOMBARDIA - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;GREGORIO DONNARUMMA
SENATO;LOMBARDIA;LOMBARDIA - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;SILVIA CARBONE
SENATO;LOMBARDIA;LOMBARDIA - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;PIERCARLO BORGOGELLI OTTAVIANI
SENATO;LOMBARDIA;LOMBARDIA - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;SIMONA BRUSCHI
SENATO;LOMBARDIA;LOMBARDIA - P02;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;ANTONIETTA MARGHERITA REBUFFONI
SENATO;LOMBARDIA;LOMBARDIA - P02;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;GIUSEPPE CIACCIO
SENATO;LOMBARDIA;LOMBARDIA - P02;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;SILVIA CARBONE
SENATO;LOMBARDIA;LOMBARDIA - P02;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;GIUSEPPE DE PASCALI PEPE
SENATO;LOMBARDIA;LOMBARDIA - P03;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;SIMONA NUNZIA NOCERINO
SENATO;LOMBARDIA;LOMBARDIA - P03;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;GIUSEPPE CIACCIO
SENATO;LOMBARDIA;LOMBARDIA - P03;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;CINZIA LEONE
SENATO;LOMBARDIA;LOMBARDIA - P03;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;CARLO LAVATELLI
SENATO;VENETO;VENETO - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;MARIA GRAZIA BARTOLOMEI
SENATO;VENETO;VENETO - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;GREGORIO DONNARUMMA
SENATO;VENETO;VENETO - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;STEFANIA RECAGNO
SENATO;VENETO;VENETO - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;CARLO LAVATELLI
SENATO;VENETO;VENETO - P02;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;GREGORIO DONNARUMMA
SENATO;VENETO;VENETO - P02;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;MARIA GRAZIA BARTOLOMEI
SENATO;VENETO;VENETO - P02;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;PIERCARLO BORGOGELLI OTTAVIANI
SENATO;VENETO;VENETO - P02;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;LUCIANA NERVEGNA
SENATO;FRIULI-VENEZIA GIULIA;FRIULI-VENEZIA GIULIA - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;SIMONA BRUSCHI
SENATO;FRIULI-VENEZIA GIULIA;FRIULI-VENEZIA GIULIA - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;PIERCARLO BORGOGELLI OTTAVIANI
SENATO;FRIULI-VENEZIA GIULIA;FRIULI-VENEZIA GIULIA - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;ANTONELLA GIORDANO
SENATO;LIGURIA;LIGURIA - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;CARLO FRUMENTO
SENATO;LIGURIA;LIGURIA - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;STEFANIA RECAGNO
SENATO;LIGURIA;LIGURIA - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;FABRIZIO BIALE
SENATO;EMILIA-ROMAGNA;EMILIA-ROMAGNA - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;DANIELE DEL GROSSO
SENATO;EMILIA-ROMAGNA;EMILIA-ROMAGNA - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;MARIA GRAZIA BARTOLOMEI
SENATO;EMILIA-ROMAGNA;EMILIA-ROMAGNA - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;GREGORIO DONNARUMMA
SENATO;EMILIA-ROMAGNA;EMILIA-ROMAGNA - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;LUCIANA NERVEGNA
SENATO;EMILIA-ROMAGNA;EMILIA-ROMAGNA - P02;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;ANTONIETTA MARGHERITA REBUFFONI
SENATO;EMILIA-ROMAGNA;EMILIA-ROMAGNA - P02;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;SERGIO VACCARO
SENATO;EMILIA-ROMAGNA;EMILIA-ROMAGNA - P02;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;MARIA GRAZIA BARTOLOMEI
SENATO;EMILIA-ROMAGNA;EMILIA-ROMAGNA - P02;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;GIUSEPPE CIACCIO
SENATO;TOSCANA;TOSCANA - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;ANTONIETTA MARGHERITA REBUFFONI
SENATO;TOSCANA;TOSCANA - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;NICOLA GRIMALDI
SENATO;TOSCANA;TOSCANA - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;SIMONA BRUSCHI
SENATO;TOSCANA;TOSCANA - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;RICCARDO PARISI
SENATO;UMBRIA;UMBRIA - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;SERGIO VACCARO
SENATO;UMBRIA;UMBRIA - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;LUCIANA NERVEGNA
SENATO;MARCHE;MARCHE - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;PRIMO DI NICOLA
SENATO;MARCHE;MARCHE - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;ANTONELLA GIORDANO
SENATO;MARCHE;MARCHE - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;PIER CARLO BORGOGELLI OTTAVIANI
SENATO;LAZIO;LAZIO - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;PRIMO DI NICOLA
SENATO;LAZIO;LAZIO - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;SIMONA NUNZIA NOCERINO
SENATO;LAZIO;LAZIO - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;GAETANO GIUDICE
SENATO;LAZIO;LAZIO - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;RAMONA MIRELA ILAU
SENATO;LAZIO;LAZIO - P02;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;CINZIA LEONE
SENATO;LAZIO;LAZIO - P02;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;PIETRO PACITTI
SENATO;LAZIO;LAZIO - P02;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;SIMONA NUNZIA NOCERINO
SENATO;LAZIO;LAZIO - P02;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;NICOLA GRIMALDI
SENATO;ABRUZZO;ABRUZZO - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;PRIMO DI NICOLA
SENATO;ABRUZZO;ABRUZZO - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;SIMONA NUNZIA NOCERINO
SENATO;ABRUZZO;ABRUZZO - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;DANIELE DEL GROSSO
SENATO;MOLISE;MOLISE - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;GAETANO GIUDICE
SENATO;CAMPANIA;CAMPANIA - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;VINCENZO PRESUTTO
SENATO;CAMPANIA;CAMPANIA - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;RAMONA MIRELA ILAU
SENATO;CAMPANIA;CAMPANIA - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;SERGIO VACCARO
SENATO;CAMPANIA;CAMPANIA - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;LOREDANA RUSSO
SENATO;CAMPANIA;CAMPANIA - P02;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;ANTONIETTA MARGHERITA REBUFFONI
SENATO;CAMPANIA;CAMPANIA - P02;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;GAETANO GIUDICE
SENATO;CAMPANIA;CAMPANIA - P02;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;RAMONA MIRELA ILAU
SENATO;CAMPANIA;CAMPANIA - P02;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;NICOLA GRIMALDI
SENATO;PUGLIA;PUGLIA - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;ANTONIETTA MARGHERITA REBUFFONI
SENATO;PUGLIA;PUGLIA - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;ANGELO BRAMATO
SENATO;PUGLIA;PUGLIA - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;CINZIA LEONE
SENATO;PUGLIA;PUGLIA - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;VINCENZO PRESUTTO
SENATO;BASILICATA;BASILICATA - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;LUCIANO CILLIS
SENATO;BASILICATA;BASILICATA - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;LOREDANA RUSSO
SENATO;CALABRIA;CALABRIA - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;GIUSEPPE D'IPPOLITO
SENATO;CALABRIA;CALABRIA - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;LOREDANA RUSSO
SENATO;CALABRIA;CALABRIA - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;SERGIO RIZZO
SENATO;CALABRIA;CALABRIA - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;RAMONA MIRELA ILAU
SENATO;SICILIA;SICILIA - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;LOREDANA RUSSO
SENATO;SICILIA;SICILIA - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;FABRIZIO TRENTACOSTE
SENATO;SICILIA;SICILIA - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;CINZIA LEONE
SENATO;SICILIA;SICILIA - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;SERGIO VACCARO
SENATO;SICILIA;SICILIA - P02;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;FABRIZIO TRENTACOSTE
SENATO;SICILIA;SICILIA - P02;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;CINZIA LEONE
SENATO;SICILIA;SICILIA - P02;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;VINCENZO DRAGO
SENATO;SICILIA;SICILIA - P02;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;LOREDANA RUSSO
SENATO;SARDEGNA;SARDEGNA - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;LUCIANO CADEDDU
SENATO;SARDEGNA;SARDEGNA - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;RAMONA MIRELA ILAU
SENATO;SARDEGNA;SARDEGNA - P01;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;SERGIO VACCARO
