Dove;Circoscrizione;Collegio plurinominale;Lista;Candidato
SENATO;LOMBARDIA;LOMBARDIA - P01;ITALIA SOVRANA E POPOLARE;ANDREA FRANCESCHELLI
SENATO;LOMBARDIA;LOMBARDIA - P01;ITALIA SOVRANA E POPOLARE;LEONARDA MARIA BARBAROTTA
SENATO;LOMBARDIA;LOMBARDIA - P01;ITALIA SOVRANA E POPOLARE;RICCARDO PAOLO TILOTTA
SENATO;LOMBARDIA;LOMBARDIA - P01;ITALIA SOVRANA E POPOLARE;EMANUELA BRUNA GUGGIOLA PASOLINI
SENATO;LOMBARDIA;LOMBARDIA - P02;ITALIA SOVRANA E POPOLARE;EMANUELE DESSÌ
SENATO;LOMBARDIA;LOMBARDIA - P02;ITALIA SOVRANA E POPOLARE;GIOVANNA COLONE
SENATO;LOMBARDIA;LOMBARDIA - P02;ITALIA SOVRANA E POPOLARE;GIANLUCA DA BASSO
SENATO;LOMBARDIA;LOMBARDIA - P02;ITALIA SOVRANA E POPOLARE;SARA TODESCHINI
SENATO;LOMBARDIA;LOMBARDIA - P03;ITALIA SOVRANA E POPOLARE;MONICA PERUGINI
SENATO;LOMBARDIA;LOMBARDIA - P03;ITALIA SOVRANA E POPOLARE;EMANUELE RIBATTI
SENATO;LOMBARDIA;LOMBARDIA - P03;ITALIA SOVRANA E POPOLARE;ALDA MARINI
SENATO;LOMBARDIA;LOMBARDIA - P03;ITALIA SOVRANA E POPOLARE;PIETRO MARTINELLI
SENATO;VENETO;VENETO - P01;ITALIA SOVRANA E POPOLARE;GILBERTO TROMBETTA
SENATO;VENETO;VENETO - P01;ITALIA SOVRANA E POPOLARE;LOREDANA VERONESE
SENATO;VENETO;VENETO - P01;ITALIA SOVRANA E POPOLARE;ROBERTO PASQUETTIN
SENATO;VENETO;VENETO - P01;ITALIA SOVRANA E POPOLARE;CRISTINA BOMITALI
SENATO;VENETO;VENETO - P02;ITALIA SOVRANA E POPOLARE;LUIGIA LOLLOBRIGIDA
SENATO;VENETO;VENETO - P02;ITALIA SOVRANA E POPOLARE;SIMONE DALLA VECCHIA
SENATO;VENETO;VENETO - P02;ITALIA SOVRANA E POPOLARE;CRISTINA BOMITALI
SENATO;VENETO;VENETO - P02;ITALIA SOVRANA E POPOLARE;CRISTIAN SCAPIN
SENATO;FRIULI-VENEZIA GIULIA;FRIULI-VENEZIA GIULIA - P01;ITALIA SOVRANA E POPOLARE;ANDREA ZHOK
SENATO;FRIULI-VENEZIA GIULIA;FRIULI-VENEZIA GIULIA - P01;ITALIA SOVRANA E POPOLARE;LAURA DI BELLA
SENATO;FRIULI-VENEZIA GIULIA;FRIULI-VENEZIA GIULIA - P01;ITALIA SOVRANA E POPOLARE;LIVIO PADOVAN
SENATO;LIGURIA;LIGURIA - P01;ITALIA SOVRANA E POPOLARE;FULVIO GRIMALDI
SENATO;LIGURIA;LIGURIA - P01;ITALIA SOVRANA E POPOLARE;VALENTINA PANNO
SENATO;LIGURIA;LIGURIA - P01;ITALIA SOVRANA E POPOLARE;GIANVITTORIO DOMINI
SENATO;EMILIA-ROMAGNA;EMILIA-ROMAGNA - P01;ITALIA SOVRANA E POPOLARE;GIOVANNA COLONE
SENATO;EMILIA-ROMAGNA;EMILIA-ROMAGNA - P01;ITALIA SOVRANA E POPOLARE;EMANUELE DESSI'
SENATO;EMILIA-ROMAGNA;EMILIA-ROMAGNA - P01;ITALIA SOVRANA E POPOLARE;ELISA SALA
SENATO;EMILIA-ROMAGNA;EMILIA-ROMAGNA - P01;ITALIA SOVRANA E POPOLARE;STEFANO LONGAGNANI
SENATO;EMILIA-ROMAGNA;EMILIA-ROMAGNA - P02;ITALIA SOVRANA E POPOLARE;DANIELE GIOVANARDI
SENATO;EMILIA-ROMAGNA;EMILIA-ROMAGNA - P02;ITALIA SOVRANA E POPOLARE;LINDA VILLANI
SENATO;EMILIA-ROMAGNA;EMILIA-ROMAGNA - P02;ITALIA SOVRANA E POPOLARE;ALESSANRO SISALLI
SENATO;EMILIA-ROMAGNA;EMILIA-ROMAGNA - P02;ITALIA SOVRANA E POPOLARE;MARINA VENTURA
SENATO;TOSCANA;TOSCANA - P01;ITALIA SOVRANA E POPOLARE;SALVATORE CATELLO
SENATO;TOSCANA;TOSCANA - P01;ITALIA SOVRANA E POPOLARE;CLAUDIA PLACANICA
SENATO;TOSCANA;TOSCANA - P01;ITALIA SOVRANA E POPOLARE;ANTONIO MARTELLO
SENATO;TOSCANA;TOSCANA - P01;ITALIA SOVRANA E POPOLARE;ALESSANDRA ANGELONI
SENATO;UMBRIA;UMBRIA - P01;ITALIA SOVRANA E POPOLARE;NICOLA LANZA
SENATO;UMBRIA;UMBRIA - P01;ITALIA SOVRANA E POPOLARE;ANNA MARIA MALTEMPI
SENATO;MARCHE;MARCHE - P01;ITALIA SOVRANA E POPOLARE;FABIO PASQUINELLI
SENATO;MARCHE;MARCHE - P01;ITALIA SOVRANA E POPOLARE;PAOLA RAPONI
SENATO;MARCHE;MARCHE - P01;ITALIA SOVRANA E POPOLARE;LUCIANO MECONI
SENATO;LAZIO;LAZIO - P01;ITALIA SOVRANA E POPOLARE;GIOVANNA COLONE
SENATO;LAZIO;LAZIO - P01;ITALIA SOVRANA E POPOLARE;EMANUELE DESSI'
SENATO;LAZIO;LAZIO - P01;ITALIA SOVRANA E POPOLARE;ELISABETTA LANZELLOTTO
SENATO;LAZIO;LAZIO - P01;ITALIA SOVRANA E POPOLARE;ENZO PENNETTA
SENATO;LAZIO;LAZIO - P02;ITALIA SOVRANA E POPOLARE;EMANUELE DESSI'
SENATO;LAZIO;LAZIO - P02;ITALIA SOVRANA E POPOLARE;GIOVANNA COLONE
SENATO;LAZIO;LAZIO - P02;ITALIA SOVRANA E POPOLARE;EFREM ROMAGNOLI
SENATO;LAZIO;LAZIO - P02;ITALIA SOVRANA E POPOLARE;SONIA MUZZI
SENATO;ABRUZZO;ABRUZZO - P01;ITALIA SOVRANA E POPOLARE;ANTONIO FELICE
SENATO;ABRUZZO;ABRUZZO - P01;ITALIA SOVRANA E POPOLARE;STEFANIA DE LEONIBUS
SENATO;ABRUZZO;ABRUZZO - P01;ITALIA SOVRANA E POPOLARE;GIUSEPPE REDONDI
SENATO;MOLISE;MOLISE - P01;ITALIA SOVRANA E POPOLARE;NICOLA FRENZA
SENATO;PUGLIA;PUGLIA - P01;ITALIA SOVRANA E POPOLARE;PALMO ANTONINO MOSAICO
SENATO;PUGLIA;PUGLIA - P01;ITALIA SOVRANA E POPOLARE;ELISA MELCHIORRE
SENATO;PUGLIA;PUGLIA - P01;ITALIA SOVRANA E POPOLARE;ANTONIO CATUCCI
SENATO;PUGLIA;PUGLIA - P01;ITALIA SOVRANA E POPOLARE;ANGELA IUDICI
SENATO;BASILICATA;BASILICATA - P01;ITALIA SOVRANA E POPOLARE;GIUSEPPE DI BELLO
SENATO;BASILICATA;BASILICATA - P01;ITALIA SOVRANA E POPOLARE;ELVIRA DE PAOLA
SENATO;CALABRIA;CALABRIA - P01;ITALIA SOVRANA E POPOLARE;GIUSEPPE FRANCESCO MODAFFERI
SENATO;CALABRIA;CALABRIA - P01;ITALIA SOVRANA E POPOLARE;IMMACOLATA SCRUCI
SENATO;CALABRIA;CALABRIA - P01;ITALIA SOVRANA E POPOLARE;GIUSEPPE PULVIRENTI
SENATO;CALABRIA;CALABRIA - P01;ITALIA SOVRANA E POPOLARE;DENISE SERENA ALBANO
SENATO;SICILIA;SICILIA - P01;ITALIA SOVRANA E POPOLARE;MICHELE MELCHIORRE
SENATO;SICILIA;SICILIA - P01;ITALIA SOVRANA E POPOLARE;NUNZIATINA DI PAOLA
SENATO;SICILIA;SICILIA - P01;ITALIA SOVRANA E POPOLARE;CARLO MAZZIOTTA
SENATO;SICILIA;SICILIA - P01;ITALIA SOVRANA E POPOLARE;MARIA FRANCESCA MOSCA
SENATO;SICILIA;SICILIA - P02;ITALIA SOVRANA E POPOLARE;LUIGIA LOLLOBRIGIDA
SENATO;SICILIA;SICILIA - P02;ITALIA SOVRANA E POPOLARE;FULVIO GRIMALDI
SENATO;SICILIA;SICILIA - P02;ITALIA SOVRANA E POPOLARE;MARILENA GIORDANO
SENATO;SICILIA;SICILIA - P02;ITALIA SOVRANA E POPOLARE;RENZO IOPPOLO
SENATO;SARDEGNA;SARDEGNA - P01;ITALIA SOVRANA E POPOLARE;ANNA PAOLA USAI
SENATO;SARDEGNA;SARDEGNA - P01;ITALIA SOVRANA E POPOLARE;SAMUELE MEREU
SENATO;SARDEGNA;SARDEGNA - P01;ITALIA SOVRANA E POPOLARE;PATRIZIA PIRAS
