Dove;Circoscrizione;Collegio plurinominale;Lista;Candidato
CAMERA DEI DEPUTATI;TRENTINO-ALTO ADIGE/SÜDTIROL;TRENTINO-ALTO ADIGE/SÜDTIROL - P01;UNIONE POPOLARE CON DE MAGISTRIS;GRAZIA FRANCESCATTI
CAMERA DEI DEPUTATI;TRENTINO-ALTO ADIGE/SÜDTIROL;TRENTINO-ALTO ADIGE/SÜDTIROL - P01;UNIONE POPOLARE CON DE MAGISTRIS;FRANCESCO ALBERTI
CAMERA DEI DEPUTATI;TRENTINO-ALTO ADIGE/SÜDTIROL;TRENTINO-ALTO ADIGE/SÜDTIROL - P01;UNIONE POPOLARE CON DE MAGISTRIS;PATRIZIA RIGOTTI
SENATO;PIEMONTE;PIEMONTE - P01;UNIONE POPOLARE CON DE MAGISTRIS;EMANUELE NEGRO
SENATO;PIEMONTE;PIEMONTE - P01;UNIONE POPOLARE CON DE MAGISTRIS;MARIA TERESA SILVESTRINI
SENATO;PIEMONTE;PIEMONTE - P01;UNIONE POPOLARE CON DE MAGISTRIS;LUIGI SARAGNESE
SENATO;PIEMONTE;PIEMONTE - P01;UNIONE POPOLARE CON DE MAGISTRIS;ISABELLA LIGUORI
SENATO;PIEMONTE;PIEMONTE - P02;UNIONE POPOLARE CON DE MAGISTRIS;LUCIETTA BELLOMO
SENATO;PIEMONTE;PIEMONTE - P02;UNIONE POPOLARE CON DE MAGISTRIS;MICHELE BARACCO
SENATO;PIEMONTE;PIEMONTE - P02;UNIONE POPOLARE CON DE MAGISTRIS;ANNALISA ANZIVINO
SENATO;PIEMONTE;PIEMONTE - P02;UNIONE POPOLARE CON DE MAGISTRIS;CLAUDIO CESARONI
SENATO;LOMBARDIA;LOMBARDIA - P01;UNIONE POPOLARE CON DE MAGISTRIS;MARIO STANO BRUNO BELSITO
SENATO;LOMBARDIA;LOMBARDIA - P01;UNIONE POPOLARE CON DE MAGISTRIS;MARIA DOMENICA BRACCIO
SENATO;LOMBARDIA;LOMBARDIA - P01;UNIONE POPOLARE CON DE MAGISTRIS;LUIGI PANZERI
SENATO;LOMBARDIA;LOMBARDIA - P01;UNIONE POPOLARE CON DE MAGISTRIS;ANNA MARIA LURIDIANA
SENATO;LOMBARDIA;LOMBARDIA - P02;UNIONE POPOLARE CON DE MAGISTRIS;DOMENICO FINIGUERRA
SENATO;LOMBARDIA;LOMBARDIA - P02;UNIONE POPOLARE CON DE MAGISTRIS;GIOVANNA CARDARELLI
SENATO;LOMBARDIA;LOMBARDIA - P02;UNIONE POPOLARE CON DE MAGISTRIS;NICOLA VOX
SENATO;LOMBARDIA;LOMBARDIA - P02;UNIONE POPOLARE CON DE MAGISTRIS;RITA SANTA ADRIANA CAMPIONI
SENATO;LOMBARDIA;LOMBARDIA - P03;UNIONE POPOLARE CON DE MAGISTRIS;FRANCESCA BERARDI
SENATO;LOMBARDIA;LOMBARDIA - P03;UNIONE POPOLARE CON DE MAGISTRIS;GIUSEPPE DUGHI
SENATO;LOMBARDIA;LOMBARDIA - P03;UNIONE POPOLARE CON DE MAGISTRIS;CATERINA DI FRANCESCO
SENATO;LOMBARDIA;LOMBARDIA - P03;UNIONE POPOLARE CON DE MAGISTRIS;DARIO FILIPPINI
SENATO;VENETO;VENETO - P01;UNIONE POPOLARE CON DE MAGISTRIS;GIANLUCA SCHIAVON
SENATO;VENETO;VENETO - P01;UNIONE POPOLARE CON DE MAGISTRIS;GABRIELLA CASSOL
SENATO;VENETO;VENETO - P01;UNIONE POPOLARE CON DE MAGISTRIS;DIEGO FORESTI
SENATO;VENETO;VENETO - P01;UNIONE POPOLARE CON DE MAGISTRIS;DANIELA SESSOLO
SENATO;VENETO;VENETO - P02;UNIONE POPOLARE CON DE MAGISTRIS;ILARIA BONIBURINI
SENATO;VENETO;VENETO - P02;UNIONE POPOLARE CON DE MAGISTRIS;LUCA CECCHI
SENATO;VENETO;VENETO - P02;UNIONE POPOLARE CON DE MAGISTRIS;DEBORA LANDI
SENATO;VENETO;VENETO - P02;UNIONE POPOLARE CON DE MAGISTRIS;GIUSEPPE PALOMBA
SENATO;FRIULI-VENEZIA GIULIA;FRIULI-VENEZIA GIULIA - P01;UNIONE POPOLARE CON DE MAGISTRIS;GREGORIO PICCIN
SENATO;FRIULI-VENEZIA GIULIA;FRIULI-VENEZIA GIULIA - P01;UNIONE POPOLARE CON DE MAGISTRIS;MARIA TERESA DEL NINO JESUS FERNANDEZ
SENATO;FRIULI-VENEZIA GIULIA;FRIULI-VENEZIA GIULIA - P01;UNIONE POPOLARE CON DE MAGISTRIS;NORBERTO FRAGIACOMO
SENATO;LIGURIA;LIGURIA - P01;UNIONE POPOLARE CON DE MAGISTRIS;ANTONELLA MARRAS
SENATO;LIGURIA;LIGURIA - P01;UNIONE POPOLARE CON DE MAGISTRIS;DANIELE CINTI
SENATO;LIGURIA;LIGURIA - P01;UNIONE POPOLARE CON DE MAGISTRIS;VERUSCHKA FEDI
SENATO;EMILIA-ROMAGNA;EMILIA-ROMAGNA - P01;UNIONE POPOLARE CON DE MAGISTRIS;PAOLA VARESI
SENATO;EMILIA-ROMAGNA;EMILIA-ROMAGNA - P01;UNIONE POPOLARE CON DE MAGISTRIS;STEFANO LUGLI
SENATO;EMILIA-ROMAGNA;EMILIA-ROMAGNA - P01;UNIONE POPOLARE CON DE MAGISTRIS;BEATRICE BARUFFINI
SENATO;EMILIA-ROMAGNA;EMILIA-ROMAGNA - P01;UNIONE POPOLARE CON DE MAGISTRIS;LUIGI ORRU'
SENATO;EMILIA-ROMAGNA;EMILIA-ROMAGNA - P02;UNIONE POPOLARE CON DE MAGISTRIS;PIER-GIORGIO ARDENI
SENATO;EMILIA-ROMAGNA;EMILIA-ROMAGNA - P02;UNIONE POPOLARE CON DE MAGISTRIS;MARIA LONGO
SENATO;EMILIA-ROMAGNA;EMILIA-ROMAGNA - P02;UNIONE POPOLARE CON DE MAGISTRIS;MAURO COLLINA
SENATO;EMILIA-ROMAGNA;EMILIA-ROMAGNA - P02;UNIONE POPOLARE CON DE MAGISTRIS;FRANCESCA FORTUZZI
SENATO;TOSCANA;TOSCANA - P01;UNIONE POPOLARE CON DE MAGISTRIS;FABRIZIO CALLAIOLI
SENATO;TOSCANA;TOSCANA - P01;UNIONE POPOLARE CON DE MAGISTRIS;FRANCESCA CONTI
SENATO;TOSCANA;TOSCANA - P01;UNIONE POPOLARE CON DE MAGISTRIS;ANGELO BARACCA
SENATO;TOSCANA;TOSCANA - P01;UNIONE POPOLARE CON DE MAGISTRIS;DANIELLA DOMINICA VANGIERI
SENATO;UMBRIA;UMBRIA - P01;UNIONE POPOLARE CON DE MAGISTRIS;MICHELE PATTOIA
SENATO;UMBRIA;UMBRIA - P01;UNIONE POPOLARE CON DE MAGISTRIS;SAMANTHA PESCARI
SENATO;MARCHE;MARCHE - P01;UNIONE POPOLARE CON DE MAGISTRIS;DAVIDE FIORDELMONDO
SENATO;MARCHE;MARCHE - P01;UNIONE POPOLARE CON DE MAGISTRIS;ALEJANDRA PATRICIA ARENA
SENATO;MARCHE;MARCHE - P01;UNIONE POPOLARE CON DE MAGISTRIS;RAFFAELINO TUMINO
SENATO;LAZIO;LAZIO - P01;UNIONE POPOLARE CON DE MAGISTRIS;GIUSEPPINA MONTANARI
SENATO;LAZIO;LAZIO - P01;UNIONE POPOLARE CON DE MAGISTRIS;ENRICO CALAMAI
SENATO;LAZIO;LAZIO - P01;UNIONE POPOLARE CON DE MAGISTRIS;MICHELA ARRICALE
SENATO;LAZIO;LAZIO - P01;UNIONE POPOLARE CON DE MAGISTRIS;MASSIMO PRUDENTE
SENATO;LAZIO;LAZIO - P02;UNIONE POPOLARE CON DE MAGISTRIS;PAOLO BERDINI
SENATO;LAZIO;LAZIO - P02;UNIONE POPOLARE CON DE MAGISTRIS;ROSA RINALDI
SENATO;LAZIO;LAZIO - P02;UNIONE POPOLARE CON DE MAGISTRIS;ANTONIO DE PAOLI
SENATO;LAZIO;LAZIO - P02;UNIONE POPOLARE CON DE MAGISTRIS;FRANCESCA ANNA PERRI
SENATO;ABRUZZO;ABRUZZO - P01;UNIONE POPOLARE CON DE MAGISTRIS;CLAUDIA MARIA ROSELLI
SENATO;ABRUZZO;ABRUZZO - P01;UNIONE POPOLARE CON DE MAGISTRIS;FRANCO MAGGI
SENATO;ABRUZZO;ABRUZZO - P01;UNIONE POPOLARE CON DE MAGISTRIS;ANNA MARRAMA
SENATO;ABRUZZO;ABRUZZO - P01;UNIONE POPOLARE CON DE MAGISTRIS;ANNA MARRAMA
SENATO;MOLISE;MOLISE - P01;UNIONE POPOLARE CON DE MAGISTRIS;ROSSANO PAZZAGLI
SENATO;CAMPANIA;CAMPANIA - P01;UNIONE POPOLARE CON DE MAGISTRIS;GIANPIERO LAURENZANO
SENATO;CAMPANIA;CAMPANIA - P01;UNIONE POPOLARE CON DE MAGISTRIS;VALERIA SPINELLI
SENATO;CAMPANIA;CAMPANIA - P01;UNIONE POPOLARE CON DE MAGISTRIS;SALVATORE PACE
SENATO;CAMPANIA;CAMPANIA - P01;UNIONE POPOLARE CON DE MAGISTRIS;GABRIELLA LUISE
SENATO;CAMPANIA;CAMPANIA - P02;UNIONE POPOLARE CON DE MAGISTRIS;GABRIELLA LUISE
SENATO;CAMPANIA;CAMPANIA - P02;UNIONE POPOLARE CON DE MAGISTRIS;MASSIMILIANO TRESCA
SENATO;CAMPANIA;CAMPANIA - P02;UNIONE POPOLARE CON DE MAGISTRIS;GIULIA PEDOTO
SENATO;CAMPANIA;CAMPANIA - P02;UNIONE POPOLARE CON DE MAGISTRIS;PIO ANTONIO DE FELICE
SENATO;PUGLIA;PUGLIA - P01;UNIONE POPOLARE CON DE MAGISTRIS;ANGELO LEO
SENATO;PUGLIA;PUGLIA - P01;UNIONE POPOLARE CON DE MAGISTRIS;ELENA INCORONATA PALLARA
SENATO;PUGLIA;PUGLIA - P01;UNIONE POPOLARE CON DE MAGISTRIS;MICHELE LADISA
SENATO;PUGLIA;PUGLIA - P01;UNIONE POPOLARE CON DE MAGISTRIS;PATRIZIA ANGELA ROMANA CARLUCCI
SENATO;BASILICATA;BASILICATA - P01;UNIONE POPOLARE CON DE MAGISTRIS;DANILO CARBONE
SENATO;BASILICATA;BASILICATA - P01;UNIONE POPOLARE CON DE MAGISTRIS;MARGHERITA COSSU
SENATO;CALABRIA;CALABRIA - P01;UNIONE POPOLARE CON DE MAGISTRIS;UGO VETERE
SENATO;CALABRIA;CALABRIA - P01;UNIONE POPOLARE CON DE MAGISTRIS;ANNA TERESA GAGLIARDI
SENATO;CALABRIA;CALABRIA - P01;UNIONE POPOLARE CON DE MAGISTRIS;CARLO PETITTO
SENATO;CALABRIA;CALABRIA - P01;UNIONE POPOLARE CON DE MAGISTRIS;SABRINA GATTO
SENATO;SICILIA;SICILIA - P01;UNIONE POPOLARE CON DE MAGISTRIS;ALESSANDRA CONTINO
SENATO;SICILIA;SICILIA - P01;UNIONE POPOLARE CON DE MAGISTRIS;FRANCESCO CAMPANELLA
SENATO;SICILIA;SICILIA - P01;UNIONE POPOLARE CON DE MAGISTRIS;ANTONIA MORREALE
SENATO;SICILIA;SICILIA - P01;UNIONE POPOLARE CON DE MAGISTRIS;MARCELLO BARTOLOTTA
SENATO;SICILIA;SICILIA - P02;UNIONE POPOLARE CON DE MAGISTRIS;LUCA ANTONIO CANGEMI
SENATO;SICILIA;SICILIA - P02;UNIONE POPOLARE CON DE MAGISTRIS;DOLORES DESSI'
SENATO;SICILIA;SICILIA - P02;UNIONE POPOLARE CON DE MAGISTRIS;GOFFREDO D'ANTONA
SENATO;SICILIA;SICILIA - P02;UNIONE POPOLARE CON DE MAGISTRIS;IVANA MARIA PARISI
SENATO;SARDEGNA;SARDEGNA - P01;UNIONE POPOLARE CON DE MAGISTRIS;TERESA CONCU
SENATO;SARDEGNA;SARDEGNA - P01;UNIONE POPOLARE CON DE MAGISTRIS;ANTONIO SATTA
SENATO;SARDEGNA;SARDEGNA - P01;UNIONE POPOLARE CON DE MAGISTRIS;ASMAA OUG
